map_name	feature_name	feature_start	feature_stop	feature_alt_name	feature_type
e	Xtxa599	82.0	85.3	Xtxa599	Marker
e	Xtxa2033	82.0	85.3	Xtxa2033	Marker
e	Xtxa2047	82.0	85.3	Xtxa2047	Marker
e	Xtxa2144	82.0	85.3	Xtxa2144	Marker
e	Xtxa2216	82.0	85.3	Xtxa2216	Marker
e	Xtxa2281	82.0	85.3	Xtxa2281	Marker
e	Xtxa2308	82.0	85.3	Xtxa2308	Marker
e	Xtxa2345	82.0	85.3	Xtxa2345	Marker
e	Xtxa2563	82.0	85.3	Xtxa2563	Marker
e	Xtxa2666	82.0	85.3	Xtxa2666	Marker
e	Xtxa2702	82.0	85.3	Xtxa2702	Marker
e	Xtxa2712	82.0	85.3	Xtxa2712	Marker
e	Xtxa2740	82.0	85.3	Xtxa2740	Marker
e	Xtxa2784	82.0	85.3	Xtxa2784	Marker
e	Xtxa2821	82.0	85.3	Xtxa2821	Marker
e	Xtxa2829	82.0	85.3	Xtxa2829	Marker
e	Xtxa2905	82.0	85.3	Xtxa2905	Marker
e	Xtxa2921	82.0	85.3	Xtxa2921	Marker
e	Xtxa2947	82.0	85.3	Xtxa2947	Marker
e	Xtxa2978	82.0	85.3	Xtxa2978	Marker
e	Xtxa3007	82.0	85.3	Xtxa3007	Marker
e	Xtxa3010	82.0	85.3	Xtxa3010	Marker
e	Xtxa3024	82.0	85.3	Xtxa3024	Marker
e	Xtxa3025	82.0	85.3	Xtxa3025	Marker
e	Xtxa3047	82.0	85.3	Xtxa3047	Marker
e	Xtxa3208	82.0	85.3	Xtxa3208	Marker
e	Xtxa3235	82.0	85.3	Xtxa3235	Marker
e	Xtxa3279	82.0	85.3	Xtxa3279	Marker
e	Xtxa3367	82.0	85.3	Xtxa3367	Marker
e	Xtxa3446	82.0	85.3	Xtxa3446	Marker
e	Xtxa3467	82.0	85.3	Xtxa3467	Marker
e	Xtxa3478	82.0	85.3	Xtxa3478	Marker
e	Xtxa3508	82.0	85.3	Xtxa3508	Marker
e	Xtxa3515	82.0	85.3	Xtxa3515	Marker
e	Xtxa3530	82.0	85.3	Xtxa3530	Marker
e	Xtxa3532	82.0	85.3	Xtxa3532	Marker
e	Xtxa3549	82.0	85.3	Xtxa3549	Marker
e	Xtxa3565	82.0	85.3	Xtxa3565	Marker
e	Xtxa3647	82.0	85.3	Xtxa3647	Marker
e	Xtxa3672	82.0	85.3	Xtxa3672	Marker
e	Xtxa3673	82.0	85.3	Xtxa3673	Marker
e	Xtxa3687	82.0	85.3	Xtxa3687	Marker
e	Xtxa3711	82.0	85.3	Xtxa3711	Marker
e	Xtxa3723	82.0	85.3	Xtxa3723	Marker
e	Xtxa3728	82.0	85.3	Xtxa3728	Marker
e	Xtxa3729	82.0	85.3	Xtxa3729	Marker
e	Xtxa3758	82.0	85.3	Xtxa3758	Marker
e	Xtxa3769	82.0	85.3	Xtxa3769	Marker
e	Xtxa3808	82.0	85.3	Xtxa3808	Marker
e	Xtxa3820	82.0	85.3	Xtxa3820	Marker
e	Xtxa3982	82.0	85.3	Xtxa3982	Marker
e	Xtxa4182	82.0	85.3	Xtxa4182	Marker
e	Xtxa3804	82.0	85.3	Xtxa3804	Marker
e	Xtxa13	85.3		Xtxa13	Marker
e	Xtxa371	85.3	87.8	Xtxa371	Marker
e	Xtxa604	87.8		Xtxa604	Marker
e	Xtxs1176.2	87.8	89.9	Xtxs1176.2	Marker
e	Xtxa168	87.8	89.9	Xtxa168	Marker
e	Xtxa2970	87.8	89.9	Xtxa2970	Marker
e	Xtxa3181	87.8	89.9	Xtxa3181	Marker
e	Xtxa3892	87.8	89.9	Xtxa3892	Marker
e	Xtxa3941	87.8	89.9	Xtxa3941	Marker
e	Xtxa4046	87.8	89.9	Xtxa4046	Marker
e	Xtxa6243	87.8	89.9	Xtxa6243	Marker
e	Xtxa6333	87.8	89.9	Xtxa6333	Marker
e	Xtxa6053	87.8	91.6	Xtxa6053	Marker
e	Xtxa4088	89.9		Xtxa4088	Marker
e	umc23	91.6		umc23	Marker
e	Xtxa2980	91.6	94.0	Xtxa2980	Marker
e	Xtxa3443	91.6	94.0	Xtxa3443	Marker
e	Xtxa4169	91.6	94.0	Xtxa4169	Marker
e	Xtxa6010	91.6	94.0	Xtxa6010	Marker
e	Xtxa6149	91.6	94.0	Xtxa6149	Marker
e	Xtxa11	94.0		Xtxa11	Marker
e	Xtxs1563	94.0	99.0	Xtxs1563	Marker
e	Xtxa12	94.0	99.0	Xtxa12	Marker
e	Xtxa2083	94.0	99.0	Xtxa2083	Marker
e	Xtxa6199	94.0	99.0	Xtxa6199	Marker
e	Xtxp92	99.0		Xtxp92	Marker
e	Xtxa2664	99.9	100.6	Xtxa2664	Marker
e	Xtxa79	100.6		Xtxa79	Marker
e	Xtxa6362	102.9		Xtxa6362	Marker
e	Xtxa6207	102.9	110.9	Xtxa6207	Marker
e	Xtxa3581	110.9		Xtxa3581	Marker
e	Xtxa6288	110.9	114.6	Xtxa6288	Marker
e	Xtxa6336	110.9	114.6	Xtxa6336	Marker
e	Xtxa584	114.6		Xtxa584	Marker
e	Xtxa2796	116.9		Xtxa2796	Marker
e	Xtxa2053	121.4		Xtxa2053	Marker
e	Xtxa3412	121.4	124.5	Xtxa3412	Marker
e	isu116	124.5		isu116	Marker
e	Xtxa6220	121.4	126.8	Xtxa6220	Marker
e	Xtxa6246	121.4	126.8	Xtxa6246	Marker
e	Xtxs1186	124.5	126.8	Xtxs1186	Marker
e	Xtxs1579	126.8		Xtxs1579	Marker
e	Xtxa2943	126.8	132.5	Xtxa2943	Marker
e	Xtxa487	132.5		Xtxa487	Marker
e	Xtxa486	132.5		Xtxa486	Marker
e	Xtxa2012	132.5	138.0	Xtxa2012	Marker
e	Xtxa2161	132.5	138.0	Xtxa2161	Marker
e	Xtxa2254	132.5	138.0	Xtxa2254	Marker
e	Xtxa2524	132.5	138.0	Xtxa2524	Marker
e	Xtxa2543	132.5	138.0	Xtxa2543	Marker
e	Xtxa2691	132.5	138.0	Xtxa2691	Marker
e	Xtxa601	138.0		Xtxa601	Marker
e	Xtxa3578	138.0	141.0	Xtxa3578	Marker
e	Xtxa3751	138.0	141.0	Xtxa3751	Marker
e	Xtxa2007	141.0		Xtxa2007	Marker
e	Xtxa419	142.6		Xtxa419	Marker
e	Xtxp295	142.6	147.1	Xtxp295	Marker
e	Xtxa3710	142.6	147.1	Xtxa3710	Marker
e	Xtxa4240	142.6	147.1	Xtxa4240	Marker
e	Xtxa6051	142.6	147.1	Xtxa6051	Marker
e	Xtxa354	147.1		Xtxa354	Marker
e	Xtxa2761	147.1	151.0	Xtxa2761	Marker
e	Xtxa2639	149.5		Xtxa2639	Marker
e	Xtxa3228	151.0		Xtxa3228	Marker
e	Xtxa2220	151.0	153.0	Xtxa2220	Marker
e	Xtxa6129	151.0	153.0	Xtxa6129	Marker
e	Xtxa406	153.0		Xtxa406	Marker
e	Xtxa2548	153.4		Xtxa2548	Marker
e	Xtxa3299	153.4	155.0	Xtxa3299	Marker
e	Xtxs1554	155.0		Xtxs1554	Marker
e	Xtxs1185.1	155.0	159.6	Xtxs1185.1	Marker
e	Xtxa6323	155.0	159.6	Xtxa6323	Marker
e	Xtxa6102	159.6		Xtxa6102	Marker
f	isu140	0.0		isu140	Marker
f	Xtxa2673	0.0	9.8	Xtxa2673	Marker
f	Xtxa2807	0.0	9.8	Xtxa2807	Marker
f	Xtxa3233	0.0	9.8	Xtxa3233	Marker
f	Xtxa3593	0.0	9.8	Xtxa3593	Marker
f	Xtxa3945	0.0	9.8	Xtxa3945	Marker
f	Xtxa6075	0.0	9.8	Xtxa6075	Marker
f	Xtxa4059	0.0	23.5	Xtxa4059	Marker
f	cdo542	9.8		cdo542	Marker
f	cdo393	9.8		cdo393	Marker
f	Xtxs1102	9.8	23.5	Xtxs1102	Marker
f	umc134	9.8	23.5	umc134	Marker
f	rz206	9.8	23.5	rz206	Marker
f	Xtxa562	9.8	23.5	Xtxa562	Marker
f	Xtxa3121	9.8	23.5	Xtxa3121	Marker
f	umc132	23.5		umc132	Marker
f	umc135.2	23.5		umc135.2	Marker
f	umc38	23.5	33.9	umc38	Marker
f	Xtxa6028	23.5	33.9	Xtxa6028	Marker
f	Xtxa6058	23.5	33.9	Xtxa6058	Marker
f	Xtxa4122	33.9		Xtxa4122	Marker
f	cdo89	37.5		cdo89	Marker
f	Xtxp339	37.5	43.4	Xtxp339	Marker
f	Xtxa6224	37.5	43.4	Xtxa6224	Marker
f	Xtxa6343	37.5	43.4	Xtxa6343	Marker
f	Xtxa2988	37.5	46.9	Xtxa2988	Marker
f	Xtxa3014	43.4		Xtxa3014	Marker
f	Xtxa3012	43.4		Xtxa3012	Marker
f	Xtxa3772	43.4		Xtxa3772	Marker
f	Xtxa542	43.4	46.9	Xtxa542	Marker
f	Xtxa553	43.4	46.9	Xtxa553	Marker
f	Xtxa3445	43.4	46.9	Xtxa3445	Marker
f	Xtxa3693	43.4	46.9	Xtxa3693	Marker
f	Xtxa411	46.9		Xtxa411	Marker
f	Xtxa547	47.6		Xtxa547	Marker
f	Xtxa2289	43.4	51.6	Xtxa2289	Marker
f	Xtxa2782	47.6	51.6	Xtxa2782	Marker
f	Xtxa2351	51.6		Xtxa2351	Marker
f	Xtxa4133	47.6	61.9	Xtxa4133	Marker
f	Xtxa415	53.9		Xtxa415	Marker
f	Xtxa2135	56.1		Xtxa2135	Marker
f	Xtxa590	56.5		Xtxa590	Marker
f	Xtxa2589	56.1	57.1	Xtxa2589	Marker
f	Xtxa6329	56.5	57.1	Xtxa6329	Marker
f	Xtxa66	57.1		Xtxa66	Marker
f	Xtxa509	57.7		Xtxa509	Marker
f	Xtxa2295	57.7	59.2	Xtxa2295	Marker
f	Xtxa3996	57.7	59.2	Xtxa3996	Marker
f	Xtxa2599	59.2		Xtxa2599	Marker
f	Xtxa2553	59.2	61.9	Xtxa2553	Marker
f	Xtxa3354	59.2	61.9	Xtxa3354	Marker
f	Xtxa6308	61.9		Xtxa6308	Marker
f	Xtxa236	61.9	65.8	Xtxa236	Marker
f	bcd454	65.8		bcd454	Marker
f	Xtxa2932	65.8	68.5	Xtxa2932	Marker
f	Xtxa4113	68.5		Xtxa4113	Marker
f	Xtxp10	68.5	71.8	Xtxp10	Marker
f	Xtxa3869	68.5	71.8	Xtxa3869	Marker
f	Xtxa6275	68.5	71.8	Xtxa6275	Marker
f	Xtxs1383	71.8		Xtxs1383	Marker
f	Xtxa6357	71.8	74.8	Xtxa6357	Marker
f	Xtxa2200	71.8	76.2	Xtxa2200	Marker
f	Xtxs943	74.8		Xtxs943	Marker
f	Xtxs1628.2	74.8	76.2	Xtxs1628.2	Marker
f	Xtxa363	74.8	76.2	Xtxa363	Marker
f	Xtxa603	74.8	76.2	Xtxa603	Marker
f	Xtxa2228	74.8	76.2	Xtxa2228	Marker
f	Xtxa2535	74.8	76.2	Xtxa2535	Marker
f	Xtxa2541	74.8	76.2	Xtxa2541	Marker
f	Xtxa2731	74.8	76.2	Xtxa2731	Marker
f	Xtxa2881	74.8	76.2	Xtxa2881	Marker
f	Xtxa3247	74.8	76.2	Xtxa3247	Marker
f	Xtxa3312	74.8	76.2	Xtxa3312	Marker
f	Xtxa3338	74.8	76.2	Xtxa3338	Marker
f	Xtxa3465	74.8	76.2	Xtxa3465	Marker
f	Xtxa3807	74.8	76.2	Xtxa3807	Marker
f	Xtxa3983	74.8	76.2	Xtxa3983	Marker
f	Xtxa4206	74.8	76.2	Xtxa4206	Marker
f	Xtxa6079	74.8	76.2	Xtxa6079	Marker
f	Xtxa3765	74.8	77.0	Xtxa3765	Marker
f	Xtxa2933	76.2		Xtxa2933	Marker
f	Xtxa2528	74.8	77.0	Xtxa2528	Marker
f	Xtxa447	74.8	77.0	Xtxa447	Marker
f	Xtxa282	76.2	77.0	Xtxa282	Marker
f	Xtxa175	76.2	77.4	Xtxa175	Marker
f	Xtxa3733	77.0		Xtxa3733	Marker
f	Xtxa3315	77.4		Xtxa3315	Marker
f	Xtxa3380	77.4		Xtxa3380	Marker
f	Xtxa2316	77.4	77.8	Xtxa2316	Marker
f	Xtxa2063	77.8		Xtxa2063	Marker
f	Xtxa2775	71.8	79.1	Xtxa2775	Marker
f	Xtxa3788	71.8	79.1	Xtxa3788	Marker
f	Xtxa3669	74.8	80.7	Xtxa3669	Marker
f	Xtxa3868	77.0	79.1	Xtxa3868	Marker
f	Xtxs1299.1	77.8	79.1	Xtxs1299.1	Marker
f	Xtxa2755	77.8	79.1	Xtxa2755	Marker
f	Xtxa2940	77.8	79.1	Xtxa2940	Marker
f	Xtxa3210	77.8	79.1	Xtxa3210	Marker
f	Xtxa3458	77.8	79.1	Xtxa3458	Marker
f	Xtxa3512	77.8	79.1	Xtxa3512	Marker
f	Xtxa3759	77.8	79.1	Xtxa3759	Marker
f	Xtxa6048	77.8	79.1	Xtxa6048	Marker
f	Xtxa184	77.8	79.1	Xtxa184	Marker
f	Xtxa2014	77.8	79.1	Xtxa2014	Marker
f	Xtxa3716	79.1		Xtxa3716	Marker
f	Xtxa21	79.1		Xtxa21	Marker
f	Xtxa2517	79.1		Xtxa2517	Marker
f	Xtxa3679	77.8	80.7	Xtxa3679	Marker
f	isu69.2	79.1	80.7	isu69.2	Marker
f	Xtxa2606	79.1	80.7	Xtxa2606	Marker
f	Xtxa3147	79.1	80.7	Xtxa3147	Marker
f	Xtxa3678	79.1	80.7	Xtxa3678	Marker
f	Xtxa3885	79.1	80.7	Xtxa3885	Marker
f	Xtxa3248	80.7		Xtxa3248	Marker
f	Xtxa2098	82.0		Xtxa2098	Marker
f	Xtxa393	82.4		Xtxa393	Marker
f	Xtxa2585	82.4	85.4	Xtxa2585	Marker
f	Xtxa4237	82.4	85.4	Xtxa4237	Marker
f	sBAC120	85.4		sBAC120	Marker
f	Xtxa254	85.4	89.6	Xtxa254	Marker
f	Xtxa502	85.4	89.6	Xtxa502	Marker
f	Xtxa2338	85.4	89.6	Xtxa2338	Marker
f	Xtxa2608	85.4	89.6	Xtxa2608	Marker
f	Xtxa2649	85.4	89.6	Xtxa2649	Marker
f	Xtxa3405	85.4	89.6	Xtxa3405	Marker
f	Xtxa3432	85.4	89.6	Xtxa3432	Marker
f	Xtxa3608	85.4	89.6	Xtxa3608	Marker
f	Xtxa4067	85.4	89.6	Xtxa4067	Marker
f	Xtxa6237	85.4	89.6	Xtxa6237	Marker
f	Xtxa3379	89.6		Xtxa3379	Marker
f	Xtxa2011	90.0		Xtxa2011	Marker
f	Xtxa2160	90.0	92.3	Xtxa2160	Marker
f	Xtxa3160	92.3		Xtxa3160	Marker
f	Xtxa2600	96.3		Xtxa2600	Marker
f	Xtxa2291	96.3	100.7	Xtxa2291	Marker
f	Xtxa567	100.7		Xtxa567	Marker
f	Xtxa2542	100.7		Xtxa2542	Marker
f	Xtxa6038	100.7	103.4	Xtxa6038	Marker
f	Xtxp230	100.7	103.4	Xtxp230	Marker
f	Xtxp67	103.4		Xtxp67	Marker
f	Xtxa4184	105.7		Xtxa4184	Marker
f	Xtxa2816	105.7	108.8	Xtxa2816	Marker
f	Xtxa3526	108.8		Xtxa3526	Marker
f	Xtxa2326	111.1		Xtxa2326	Marker
f	Xtxp258	111.1	113.7	Xtxp258	Marker
f	Xtxa2946	111.1	113.7	Xtxa2946	Marker
f	Xtxa4026	111.1	113.7	Xtxa4026	Marker
f	Xtxa4100	111.1	113.7	Xtxa4100	Marker
f	Xtxa6342	111.1	113.7	Xtxa6342	Marker
f	Xtxa6344	111.1	113.7	Xtxa6344	Marker
f	Xtxp287	113.7		Xtxp287	Marker
f	Xtxa6132	115.7		Xtxa6132	Marker
f	Xtxa6214	115.7		Xtxa6214	Marker
f	Xtxa4213	118.0		Xtxa4213	Marker
f	Xtxa3845	118.0		Xtxa3845	Marker
f	Xtxa4137	121.1		Xtxa4137	Marker
f	Xtxa2342	121.1	127.3	Xtxa2342	Marker
f	Xtxa6354	121.1	127.3	Xtxa6354	Marker
f	umc64	127.3		umc64	Marker
f	Xtxa2757	127.3	133.4	Xtxa2757	Marker
f	Xtxa3932	127.3	133.4	Xtxa3932	Marker
f	Xtxa4125	127.3	133.4	Xtxa4125	Marker
f	Xtxs1150	133.4		Xtxs1150	Marker
f	cdo580	134.0		cdo580	Marker
f	Xtxp358	134.0	150.8	Xtxp358	Marker
f	Xtxa2315	134.0	150.8	Xtxa2315	Marker
f	Xtxa3463	134.0	150.8	Xtxa3463	Marker
f	Xtxa3464	134.0	150.8	Xtxa3464	Marker
f	Xtxa3616	134.0	150.8	Xtxa3616	Marker
f	Xtxs1703	150.8		Xtxs1703	Marker
f	rz390	154.3		rz390	Marker
f	Xtxs2148.1	157.3		Xtxs2148.1	Marker
g	Xtxa2678	0.0		Xtxa2678	Marker
g	Xtxa512	0.0	6.3	Xtxa512	Marker
g	Xtxs1146.1	6.3		Xtxs1146.1	Marker
g	Xtxa385	9.1		Xtxa385	Marker
g	Xtxa386	9.1	11.3	Xtxa386	Marker
g	Xtxa2764	9.1	11.3	Xtxa2764	Marker
g	Xtxa6105	11.3		Xtxa6105	Marker
g	Xtxa6066	11.3		Xtxa6066	Marker
g	cdo590	11.3		cdo590	Marker
g	Xtxa3245	14.4		Xtxa3245	Marker
g	Xtxa3418	14.4	16.7	Xtxa3418	Marker
g	AP2	14.4	16.7	AP2	Marker
g	Xtxa6210	16.7		Xtxa6210	Marker
g	Xtxa3914	14.4	18.3	Xtxa3914	Marker
g	Xtxs1078	18.3		Xtxs1078	Marker
g	Xtxa3764	18.3	21.5	Xtxa3764	Marker
g	Xtxa3999	18.3	21.5	Xtxa3999	Marker
g	AD12	18.3	21.5	AD12	Marker
g	cdo475	21.5		cdo475	Marker
g	Xtxa397	21.5	25.8	Xtxa397	Marker
g	Xtxa2656	21.5	25.8	Xtxa2656	Marker
g	Xtxa4233	21.5	25.8	Xtxa4233	Marker
g	Xtxa2968	25.8		Xtxa2968	Marker
g	Xtxa4225	28.1		Xtxa4225	Marker
g	Xtxa2720	30.4		Xtxa2720	Marker
g	Xtxs1163	30.4	33.1	Xtxs1163	Marker
g	Xtxa2730	30.4	33.1	Xtxa2730	Marker
g	Xtxa2750	30.4	33.1	Xtxa2750	Marker
g	Xtxa3419	30.4	33.1	Xtxa3419	Marker
g	Xtxa3863	30.4	33.1	Xtxa3863	Marker
g	Xtxa6260	30.4	33.1	Xtxa6260	Marker
g	Xtxa3924	33.1		Xtxa3924	Marker
g	Xtxa3872	33.1		Xtxa3872	Marker
g	Xtxa3961	35.0		Xtxa3961	Marker
g	Xtxa4029	35.0	39.0	Xtxa4029	Marker
g	Xtxa4167	35.0	39.0	Xtxa4167	Marker
g	Xtxa6009	39.0		Xtxa6009	Marker
g	Xtxa3592	39.0	41.1	Xtxa3592	Marker
g	Xtxa3503	41.1		Xtxa3503	Marker
g	Xtxa180	41.1	44.7	Xtxa180	Marker
g	Xtxa2507	41.1	44.7	Xtxa2507	Marker
g	Xtxa2737	41.1	44.7	Xtxa2737	Marker
g	Xtxa3308	41.1	44.7	Xtxa3308	Marker
g	Xtxa6229	41.1	44.7	Xtxa6229	Marker
g	Xtxa2875	41.1	46.5	Xtxa2875	Marker
g	isu136	44.7		isu136	Marker
g	Xtxa179	44.7	46.5	Xtxa179	Marker
g	Xtxa6327	46.5		Xtxa6327	Marker
g	Xtxa2510	46.5	48.4	Xtxa2510	Marker
g	umc113	48.4		umc113	Marker
g	Xtxa453	50.7		Xtxa453	Marker
g	Xtxa2556	50.7		Xtxa2556	Marker
g	Xtxa498	50.7	53.4	Xtxa498	Marker
g	Xtxa398	53.4		Xtxa398	Marker
g	Xtxa3185	53.4	57.9	Xtxa3185	Marker
g	cdo516.2	57.9		cdo516.2	Marker
g	Xtxa2645	57.9	63.9	Xtxa2645	Marker
g	Xtxa4156	63.9		Xtxa4156	Marker
g	Xtxs558	64.7		Xtxs558	Marker
g	Xtxa2343	66.8		Xtxa2343	Marker
g	Xtxa3607	68.3		Xtxa3607	Marker
g	umc109.2	68.3	72.0	umc109.2	Marker
g	umc110	68.3	72.0	umc110	Marker
g	Xtxa53	68.3	72.0	Xtxa53	Marker
g	Xtxa2297	68.3	72.0	Xtxa2297	Marker
g	Xtxa3287	68.3	72.0	Xtxa3287	Marker
g	Xtxa3389	68.3	72.0	Xtxa3389	Marker
g	Xtxa3661	68.3	72.0	Xtxa3661	Marker
g	Xtxa6259	68.3	72.0	Xtxa6259	Marker
g	Xtxa6294	68.3	72.0	Xtxa6294	Marker
g	Xtxa6328	68.3	72.0	Xtxa6328	Marker
g	Xtxa3830	68.3	73.9	Xtxa3830	Marker
g	Xtxp20	72.0		Xtxp20	Marker
g	Xtxp217	68.3	73.9	Xtxp217	Marker
g	Xtxp309	72.0	73.9	Xtxp309	Marker
g	Xtxp331	72.0	73.9	Xtxp331	Marker
g	Xtxa198	72.0	73.9	Xtxa198	Marker
g	Xtxa611	72.0	73.9	Xtxa611	Marker
g	Xtxa2100	72.0	73.9	Xtxa2100	Marker
g	Xtxa2299	72.0	73.9	Xtxa2299	Marker
g	Xtxa2319	72.0	73.9	Xtxa2319	Marker
g	Xtxa2502	72.0	73.9	Xtxa2502	Marker
g	Xtxa2584	72.0	73.9	Xtxa2584	Marker
g	Xtxa2879	72.0	73.9	Xtxa2879	Marker
g	Xtxa3426	72.0	73.9	Xtxa3426	Marker
g	Xtxa3563	72.0	73.9	Xtxa3563	Marker
g	Xtxa4055	72.0	73.9	Xtxa4055	Marker
g	Xtxa4187	72.0	73.9	Xtxa4187	Marker
g	Xtxa4204	72.0	73.9	Xtxa4204	Marker
g	Xtxa6123	72.0	73.9	Xtxa6123	Marker
g	Xtxa6202	72.0	73.9	Xtxa6202	Marker
g	Xtxp270	72.0	75.9	Xtxp270	Marker
g	Xtxa4094	72.0	75.9	Xtxa4094	Marker
g	Xtxa4143	72.0	75.9	Xtxa4143	Marker
g	Xtxa4159	72.0	75.9	Xtxa4159	Marker
g	cdo17	73.9		cdo17	Marker
g	Xtxa190	72.0	75.9	Xtxa190	Marker
g	Xtxa2533	72.0	75.9	Xtxa2533	Marker
g	Xtxa2559	72.0	75.9	Xtxa2559	Marker
g	Xtxa3414	72.0	75.9	Xtxa3414	Marker
g	Xtxa3920	72.0	75.9	Xtxa3920	Marker
g	Xtxa2835	72.0	79.0	Xtxa2835	Marker
g	bnl7.24	73.9	75.9	bnl7.24	Marker
g	Xtxs1923	73.9	75.9	Xtxs1923	Marker
g	Xtxs1929	73.9	75.9	Xtxs1929	Marker
g	Xtxs361.2	73.9	75.9	Xtxs361.2	Marker
g	umc21	73.9	75.9	umc21	Marker
g	Xtxp130	73.9	75.9	Xtxp130	Marker
g	Xtxa19	73.9	75.9	Xtxa19	Marker
g	Xtxa48	73.9	75.9	Xtxa48	Marker
g	Xtxa78	73.9	75.9	Xtxa78	Marker
g	Xtxa167	73.9	75.9	Xtxa167	Marker
g	Xtxa170	73.9	75.9	Xtxa170	Marker
g	Xtxa448	73.9	75.9	Xtxa448	Marker
g	Xtxa464	73.9	75.9	Xtxa464	Marker
g	Xtxa173	73.9	75.9	Xtxa173	Marker
g	Xtxa195	73.9	75.9	Xtxa195	Marker
g	Xtxa273	73.9	75.9	Xtxa273	Marker
g	Xtxa319	73.9	75.9	Xtxa319	Marker
g	Xtxa346	73.9	75.9	Xtxa346	Marker
g	Xtxa524	73.9	75.9	Xtxa524	Marker
g	Xtxa572	73.9	75.9	Xtxa572	Marker
g	Xtxa2036	73.9	75.9	Xtxa2036	Marker
g	Xtxa2048	73.9	75.9	Xtxa2048	Marker
g	Xtxa2094	73.9	75.9	Xtxa2094	Marker
g	Xtxa2113	73.9	75.9	Xtxa2113	Marker
g	Xtxa2184	73.9	75.9	Xtxa2184	Marker
g	Xtxa2265	73.9	75.9	Xtxa2265	Marker
g	Xtxa2287	73.9	75.9	Xtxa2287	Marker
g	Xtxa2539	73.9	75.9	Xtxa2539	Marker
g	Xtxa2560	73.9	75.9	Xtxa2560	Marker
g	Xtxa2597	73.9	75.9	Xtxa2597	Marker
g	Xtxa2729	73.9	75.9	Xtxa2729	Marker
g	Xtxa2833	73.9	75.9	Xtxa2833	Marker
g	Xtxa2843	73.9	75.9	Xtxa2843	Marker
g	Xtxa2856	73.9	75.9	Xtxa2856	Marker
g	Xtxa2977	73.9	75.9	Xtxa2977	Marker
g	Xtxa3009	73.9	75.9	Xtxa3009	Marker
g	Xtxa3020	73.9	75.9	Xtxa3020	Marker
g	Xtxa3404	73.9	75.9	Xtxa3404	Marker
g	Xtxa3841	73.9	75.9	Xtxa3841	Marker
g	Xtxa3528	73.9	75.9	Xtxa3528	Marker
g	Xtxa3543	73.9	75.9	Xtxa3543	Marker
g	Xtxa3564	73.9	75.9	Xtxa3564	Marker
g	Xtxa3570	73.9	75.9	Xtxa3570	Marker
g	Xtxa3589	73.9	75.9	Xtxa3589	Marker
g	Xtxa3619	73.9	75.9	Xtxa3619	Marker
g	Xtxa3623	73.9	75.9	Xtxa3623	Marker
g	Xtxa3690	73.9	75.9	Xtxa3690	Marker
g	Xtxa3752	73.9	75.9	Xtxa3752	Marker
g	Xtxa3777	73.9	75.9	Xtxa3777	Marker
g	Xtxa3787	73.9	75.9	Xtxa3787	Marker
g	Xtxa3893	73.9	75.9	Xtxa3893	Marker
g	Xtxa3951	73.9	75.9	Xtxa3951	Marker
g	Xtxa3963	73.9	75.9	Xtxa3963	Marker
g	Xtxa3993	73.9	75.9	Xtxa3993	Marker
g	Xtxa4000	73.9	75.9	Xtxa4000	Marker
g	Xtxa4020	73.9	75.9	Xtxa4020	Marker
g	Xtxa4141	73.9	75.9	Xtxa4141	Marker
g	Xtxa6034	73.9	75.9	Xtxa6034	Marker
g	Xtxa6039	73.9	75.9	Xtxa6039	Marker
g	Xtxa6152	73.9	75.9	Xtxa6152	Marker
g	Xtxa6158	73.9	75.9	Xtxa6158	Marker
g	Xtxa6250	73.9	75.9	Xtxa6250	Marker
g	Xtxa6273	73.9	75.9	Xtxa6273	Marker
g	Xtxa6324	73.9	75.9	Xtxa6324	Marker
g	Xtxa156	75.9		Xtxa156	Marker
g	Xtxa2863	75.9		Xtxa2863	Marker
g	Xtxa2993	75.9		Xtxa2993	Marker
g	Xtxa2786	75.9		Xtxa2786	Marker
g	Xtxa2234	73.9	79.0	Xtxa2234	Marker
g	Xtxa34	75.9	79.0	Xtxa34	Marker
g	Xtxa362	75.9	79.0	Xtxa362	Marker
g	Xtxa2253	75.9	79.0	Xtxa2253	Marker
g	Xtxa2798	75.9	79.0	Xtxa2798	Marker
g	Xtxa2860	75.9	79.0	Xtxa2860	Marker
g	Xtxa3152	75.9	79.0	Xtxa3152	Marker
g	Xtxa3259	75.9	79.0	Xtxa3259	Marker
g	Xtxa3348	75.9	79.0	Xtxa3348	Marker
g	Xtxa3756	75.9	79.0	Xtxa3756	Marker
g	Xtxa3871	75.9	79.0	Xtxa3871	Marker
g	Xtxa4005	75.9	79.0	Xtxa4005	Marker
g	Xtxa4049	75.9	79.0	Xtxa4049	Marker
g	Xtxa452	79.0		Xtxa452	Marker
g	Xtxa2555	79.0		Xtxa2555	Marker
g	Xtxa4064	79.7		Xtxa4064	Marker
g	Xtxs1106	75.9	84.2	Xtxs1106	Marker
g	Xtxa2356	75.9	84.2	Xtxa2356	Marker
g	Xtxa2693	75.9	84.2	Xtxa2693	Marker
g	Xtxa2804	79.7	81.3	Xtxa2804	Marker
g	Xtxa3277	79.7	81.3	Xtxa3277	Marker
g	Xtxa3978	79.7	81.3	Xtxa3978	Marker
g	umc61.2	81.3		umc61.2	Marker
g	Xtxa3998	81.8		Xtxa3998	Marker
g	Xtxs1299.2	81.8	84.2	Xtxs1299.2	Marker
