map_name	feature_name	feature_start	feature_alt_name	feature_type
8	ufg38	65.6	ufg38	Marker
8	umc1483	85.9	umc1483	Marker
8	mmp85	101.8	mmp85	Marker
8	bnlg1194	107.3	bnlg1194	Marker
8	npi110a	112.4	npi110	Marker
8	cdo460	115.7	cdo460	Marker
8	mmp57	117	mmp57	Marker
8	umc1304	129.2	umc1304	Marker
8	bnlg2235	133	bnlg2235	Marker
8	bcd1823a	136.2	bcd1823	Marker
8	bcd1823b	136.2	bcd1823	Marker
8	mmp166	139.6	mmp166	Marker
8	npi585a	149.1	npi585	Marker
8	umc1974	153.4	umc1974	Marker
8	psr598	156.7	psr598	Marker
8	cdo328	159.3	cdo328	Marker
8	umc1913	160.9	umc1913	Marker
8	csu329	176	csu329	Marker
8	umc124(chk)	176.7	umc124	Marker
8	umc1530	179.6	umc1530	Marker
8	mmp120	191.1	mmp120	Marker
8	mmp72	194.2	mmp72	Marker
8	mmp158b	198	mmp158	Marker
8	umc32b	199.2	umc32	Marker
8	bnlg2082	200.7	bnlg2082	Marker
8	rz244a(dia)	201.6	rz244	Marker
8	bnlg1834	202.5	bnlg1834	Marker
8	umc1807	203.5	umc1807	Marker
8	umc1157	203.7	umc1157	Marker
8	umc1904	204.3	umc1904	Marker
8	npi260b	208.7	npi260	Marker
8	cdo1160a(kri)	213.3	cdo1160	Marker
8	umc1910	214.6	umc1910	Marker
8	mmp195f	218.3	mmp195	Marker
8	cdo202e(mcf)	222.5	cdo202	Marker
8	php3818	223.8	php3818	Marker
8	umc1415	226.3	umc1415	Marker
8	umc1470	228.9	umc1470	Marker
8	umc1984	232.6	umc1984	Marker
8	phi100175	240.1	phi100175	Marker
8	umc1735	245.3	umc1735	Marker
8	umc1457	250	umc1457	Marker
8	phi121	255.2	phi121	Marker
8	php20714	256.7	php20714	Marker
8	umc2154	260.7	umc2154	Marker
8	umc1460	269.6	umc1460	Marker
8	umc1858	275.5	umc1858	Marker
8	bnlg2046	278.3	bnlg2046	Marker
8	gta101d	286.9	gta101	Marker
8	bnl2.369	292.5	bnl2.369	Marker
8	umc1130	293.2	umc1130	Marker
8	umc1309	300.2	umc1309	Marker
8	mmp15	305.6	mmp15	Marker
8	umc1959	309.7	umc1959	Marker
8	umc1562	310.9	umc1562	Marker
8	umc1263	311.5	umc1263	Marker
8	psb107a	314.1	psb107	Marker
8	ufg80	317	ufg80	Marker
8	ufg74	320.9	ufg74	Marker
8	bnlg666	324.5	bnlg666	Marker
8	umc89a	327	umc89	Marker
8	umc12a	329.9	umc12	Marker
8	bnlg1651	331.6	bnlg1651	Marker
8	umc1889	332.1	umc1889	Marker
8	umc1340	334.9	umc1340	Marker
8	hda103	336.4	hda103	Marker
8	umc1316	338.9	umc1316	Marker
8	isu114	339.9	isu114	Marker
8	bnl12.30a	342.8	bnl12.30	Marker
8	umc1149	371.2	umc1149	Marker
8	umc1728	389.7	umc1728	Marker
8	umc1905	396.9	umc1905	Marker
8	bnlg1031	412.4	bnlg1031	Marker
8	npi268a	416.5	npi268	Marker
8	bnlg1065	418.1	bnlg1065	Marker
8	rz538a	421.3	rz538	Marker
8	umc1607	423.8	umc1607	Marker
8	bnlg1823	440.7	bnlg1823	Marker
8	psy2	447	psy2	Marker
8	umc1268	452	umc1268	Marker
8	lim301	461.6	lim301	Marker
8	bnlg1828	464.1	bnlg1828	Marker
8	npi414a	467.1	npi414	Marker
8	mmp64	472.2	mmp64	Marker
8	php20793	479.2	php20793	Marker
8	umc1005	483	umc1005	Marker
8	umc1933	496.3	umc1933	Marker
8	mmp146	500.7	mmp146	Marker
8	umc1673	502.9	umc1673	Marker
8	npi107	512.2	npi107	Marker
8	npi112b	514.2	G8H-12	Marker
8	phi015(gst1)	517.4	phi015	Marker
8	csu146b(cdc48)	521.2	csu146	Marker
8	agrr21	525.9	agrr21	Marker
8	phi233376	548.1	phi233376	Marker
8	umc1638	560.9	umc1638	Marker
8	umc1916	566	umc1916	Marker
8	bnlg1131	567.5	bnlg1131	Marker
9	umc1957	0	umc1957	Marker
9	umc109	5	umc109	Marker
9	bnlg1724	11.8	bnlg1724	Marker
9	npi253a	14	npi253	Marker
9	umc1370	17.7	umc1370	Marker
9	bnlg2122	21.3	bnlg2122	Marker
9	umc1867	24.3	umc1867	Marker
9	php10005	28.8	php10005	Marker
9	lim343	46.2	lim343	Marker
9	ufg41	50.4	ufg41	Marker
9	bnlg1583	62.2	bnlg1583	Marker
9	bnlg1810	62.2	bnlg1810	Marker
9	c1	64.5	c1	Marker
9	umc1809	65	umc1809	Marker
9	sh1	79.1	sh1	Marker
9	umc1588	80.9	umc1588	Marker
9	umc1967	82.9	umc1967	Marker
9	umc1596	85.4	umc1596	Marker
9	bz1	88.7	pMBzPA	Marker
9	umc1170	97.1	umc1170	Marker
9	csu471	101.9	csu471	Marker
9	isu111b	112.6	isu111	Marker
9	umc1636	124.5	umc1636	Marker
9	mmp162	132.6	mmp162	Marker
9	bnlg244	136.2	bnlg244	Marker
9	bnlg1401	141.1	bnlg1401	Marker
9	mmp77	146.6	mmp77	Marker
9	mmp30	156	mmp30	Marker
9	umc1698	163.8	umc1698	Marker
9	lim286	176.3	lim286	Marker
9	phi022(wx1)	177.8	phi022	Marker
9	umc1634	179.3	umc1634	Marker
9	umc1258	181.8	umc1258	Marker
9	umc1586	185.8	umc1586	Marker
9	lim101	188.4	lim101	Marker
9	ufg71	190.5	ufg71	Marker
9	mmp170b	194.6	mmp170	Marker
9	psr160d	202	psr160	Marker
9	psr160c	205.1	psr160	Marker
9	rz273c(ant)	208.3	rz273	Marker
9	rz953	210.7	rz953	Marker
9	umc81	210.7	umc81	Marker
9	bcd1421	211.7	bcd1421	Marker
9	php20052	212.6	php20052	Marker
9	bnl5.10	213.3	bnl5.10	Marker
9	csu623	214.8	csu623	Marker
9	umc1191	217	umc1191	Marker
9	mmp2	219.8	mmp2	Marker
9	asg63a	222.5	asg63	Marker
9	umc1271	224.4	umc1271	Marker
9	umc1691	228	umc1691	Marker
9	umc1688	231.5	umc1688	Marker
9	umc20	233.1	umc20	Marker
9	umc1921	233.5	umc1921	Marker
9	umc1700	235.7	umc1700	Marker
9	umc1743	237.9	umc1743	Marker
9	umc114	238.2	umc114	Marker
9	bnl5.04	239.9	bnl5.04	Marker
9	rz682	242	rz682	Marker
9	lim99b	243.6	lim99	Marker
9	bnl7.13	248.7	bnl7.13	Marker
9	umc1570	249.8	umc1570	Marker
9	umc1571	251	umc1571	Marker
9	lim166	252.2	lim166	Marker
9	bnlg1209	257	bnlg1209	Marker
9	psr547	262.7	psr547	Marker
9	psr129a	266.9	psr129	Marker
9	umc1107	269.6	umc1107	Marker
9	bnlg1159b	270.8	bnlg1159	Marker
9	gta101c	273.9	gta101	Marker
9	bnlg1012	281.8	bnlg1012	Marker
9	ufg70	284	ufg70	Marker
9	npi580a	286.1	npi580	Marker
9	isu041a	288.7	isu041	Marker
9	ufg68	290	ufg68	Marker
9	umc1492	291.8	umc1492	Marker
9	umc1120	293.7	umc1120	Marker
9	phi032(sus1)	295.3	phi032	Marker
9	mmp96	296.3	mmp96	Marker
9	mmp37	298.2	mmp37	Marker
9	umc2121	299.6	umc2121	Marker
9	umc38c	300.9	umc38	Marker
9	umc95	304.5	umc95	Marker
9	umc140b	305.8	umc140	Marker
9	umc1078	306.5	umc1078	Marker
9	lim458	308.1	lim458	Marker
9	ufg13a	309.9	ufg13	Marker
9	ufg64	313.2	ufg64	Marker
9	ufg63	315.1	ufg63	Marker
9	php20554	322	php20554	Marker
9	umc1231	325.9	umc1231	Marker
9	mmp41	327.6	mmp41	Marker
9	mmp151d	332.7	mmp151	Marker
9	ufg67	345.2	ufg67	Marker
9	ufg47	346	ufg47	Marker
9	umc2095	354.9	umc2095	Marker
9	csu634	358.1	csu634	Marker
9	rz574b(cwp)	359.2	rz574	Marker
9	npi427a	362.1	npi427	Marker
9	ufg24	367.6	ufg24	Marker
9	umc2134	379.4	umc2134	Marker
9	npi443	385	npi443	Marker
9	mmp142	396.7	mmp142	Marker
9	npi439b	406.8	G22H-12	Marker
9	mmp132	408.6	mmp132	Marker
9	asg44	416.3	asg44	Marker
9	mmp131	433.6	mmp131	Marker
9	csu93a	436.9	csu93	Marker
9	ufg75c	450.2	ufg75	Marker
9	mmp168	459.5	mmp168	Marker
9	umc1366	462.6	umc1366	Marker
9	bnl5.09a	469	bnl5.09	Marker
9	mmp110	473.3	mmp110	Marker
9	bnl14.28a	477.4	bnl14.28	Marker
9	isu049	479	isu049	Marker
9	umc1789	482.3	umc1789	Marker
9	asg12	484.2	asg12	Marker
9	umc1675	488.5	umc1675	Marker
9	bnlg619	501.7	bnlg619	Marker
9	mmp136	503.7	mmp136	Marker
9	umc2089	510	umc2089	Marker
9	umc2131	514.1	umc2131	Marker
9	psb596	514.9	psb596	Marker
9	mmp171a	524.3	mmp171	Marker
9	umc1137	551.2	umc1137	Marker
9	umc1505	581.6	umc1505	Marker
10	mmp48a	0	mmp48	Marker
10	mmp48b	11	mmp48	Marker
10	umc1380	16.7	umc1380	Marker
10	php20626	19.3	php20626	Marker
10	psr119c	23.6	psr119	Marker
10	bnl3.04	24.9	bnl3.04	Marker
10	php20753a	25.3	php20753	Marker
10	phi041	26.2	phi041	Marker
10	php20075a(gast)	30.1	php20075	Marker
10	csu1061b	47.9	csu1061	Marker
10	umc2053	62.3	umc2053	Marker
10	umc2018	67.2	umc2018	Marker
10	umc1152	77.5	umc1152	Marker
10	umc1576(gdcp1)	84	umc1576	Marker
10	umc2034	94	umc2034	Marker
10	phi059	104.4	phi059	Marker
10	isu085b	105.6	isu085	Marker
10	umc2069	116.6	umc2069	Marker
10	umc130	120.7	umc130	Marker
10	csu625	121.1	csu625	Marker
10	npi105a	123.9	npi105	Marker
10	umc18b(psaN)	124.8	umc18	Marker
10	gcsh1	128.9	gcsh1	Marker
10	lim2	134.2	lim2	Marker
10	bcd1072b(hsp70)	138.2	bcd1072	Marker
10	php06005	139.3	php06005	Marker
10	umc1962	141.4	umc1962	Marker
10	bnlg210	144.1	bnlg210	Marker
10	umc1367	144.5	umc1367	Marker
10	uaz116	145.4	uaz116	Marker
10	php20646	145.8	php20646	Marker
10	umc1381	147.8	umc1381	Marker
10	umc2016	151.6	umc2016	Marker
10	bcd147(gbp)	152.6	bcd147	Marker
10	psb527c	154.1	psb527	Marker
10	umc1345	156	umc1345	Marker
10	ufg59	158.7	ufg59	Marker
10	umc1179(rps3)	164.1	umc1179	Marker
10	umc1239	168.9	umc1239	Marker
10	psr690	171.4	psr690	Marker
10	npi445a	172.8	npi445	Marker
10	bnlg1712	173.4	bnlg1712	Marker
10	umc155	176.9	umc155	Marker
10	phi050	177.4	phi050	Marker
10	umc1336	178.7	umc1336	Marker
10	fgp1	184.9	fgp1	Marker
10	umc64a	192.9	umc64	Marker
10	umc1995	196.5	umc1995	Marker
10	umc1246	198.8	umc1246	Marker
10	mmp16	202.2	mmp16	Marker
10	umc1077	204	umc1077	Marker
10	umc1090	204.2	umc1090	Marker
10	phi062(mgs1)	206	phi062	Marker
10	psb527d	209.5	psb527	Marker
10	umc2163	215.1	umc2163	Marker
10	umc1053(incw3)	216.6	umc1053	Marker
10	umc1911	218	umc1911	Marker
10	asg2	221.6	asg2	Marker
10	umc1330	230.6	umc1330	Marker
10	php15013	234.2	php15013	Marker
10	umc1115	238.7	umc1115	Marker
10	umc1272	242.2	umc1272	Marker
10	umc1930	249.7	umc1930	Marker
10	php20719a	251.2	php20719	Marker
10	umc259a	251.8	umc259	Marker
10	npi578	252	npi578	Marker
10	umc1677	254.1	umc1677	Marker
10	isu058b	257.9	isu058	Marker
10	mmp12	270	mmp12	Marker
10	bnlg1074	274.8	bnlg1074	Marker
10	bnlg1250	278.2	bnlg1250	Marker
10	ufg81	283.8	ufg81	Marker
10	csu745a(rpPo)	286.1	csu745	Marker
10	umc1506	287.5	umc1506	Marker
10	ufg37	295.1	ufg37	Marker
10	ufg28a	295.1	ufg28	Marker
10	umc1477	308.9	umc1477	Marker
10	bnl10.13a	318.9	bnl10.13	Marker
10	bnlg1028	323.1	bnlg1028	Marker
10	psb365a	326	psb365	Marker
10	bnl17.02	330.5	bnl17.02	Marker
10	umc2122	335.1	umc2122	Marker
10	umc1993	353.2	umc1993	Marker
10	bnlg2190	354.9	bnlg2190	Marker
10	ufg62	359.2	ufg62	Marker
10	bnl7.49a(hmd)	380.2	bnl7.49	Marker
10	agrr37c	384.8	agrr37	Marker
10	umc1196	387.4	umc1196	Marker
10	umc1084	388.2	umc1084	Marker
10	bnlg1677	391.5	bnlg1677	Marker
10	npi208b	393.8	5-21B	Marker
10	mmp181	403.6	mmp181	Marker
10	bnlg1839	405.3	bnlg1839	Marker
10	umc1176	407.3	umc1176	Marker
10	bnlg1360	408.6	bnlg1360	Marker
10	npi254b	409.8	npi254	Marker
10	bnlg1450	422.6	bnlg1450	Marker
10	php20568a	435.5	php20568	Marker
10	umc2021	444.4	umc2021	Marker
10	umc2126	452.1	umc2126	Marker
10	isu053b	461.5	isu053	Marker
10	asg19b	463	asg19	Marker
10	csu48	472.1	csu48	Marker
