map_name	feature_name	feature_start	feature_stop	feature_alt_name	feature_type
3	M168B	16.8		M168	Marker
3	E60866S	16.8		E60866S	Marker
3	S13095	16.8		S13095	Marker
3	S13946	16.8		S13946	Marker
3	E30365S	16.8		E30365S	Marker
3	R265A	16.8		R265	Marker
3	E31168S	16.8		E31168S	Marker
3	C25	17.9		C25	Marker
3	C12266SA	17.9		C12266S	Marker
3	C3068S	17.9		C3068S	Marker
3	T52	18.4		T52	Marker
3	R518	18.4		R518	Marker
3	V131A	18.4		BCD221	Marker
3	V198	18.4		V198	Marker
3	B224	18.4		B224	Marker
3	S2769	20.3		S2769	Marker
3	V166	20.9		V166	Marker
3	E2217S	21.2		E2217S	Marker
3	V53B	21.2		RZ892	Marker
3	E50348S	21.2		E50348S	Marker
3	C1051	21.5		C1051	Marker
3	S2264	21.8		S2264	Marker
3	S20035	22.1		S20035	Marker
3	S1915	24.4		S1915	Marker
3	S2344	24.4		S2344	Marker
3	S879	24.4		S879	Marker
3	R3361	24.7		R3361	Marker
3	E60485S	24.7		E60485S	Marker
3	R3212	24.7		R3212	Marker
3	R461	25		R461	Marker
3	C10916SA	25.9		C10916S	Marker
3	M61B	27.6		M61	Marker
3	R176	27.9		R176	Marker
3	C316	28.2		C316	Marker
3	S12158	28.2		S12158	Marker
3	R2479	28.5		R2479	Marker
3	E60261A	28.5		E60261	Marker
3	C30192	29.1		C30192	Marker
3	E719S	30		E719S	Marker
3	S1513	30.5		S1513	Marker
3	R549A	31		R549	Marker
3	C245	31		C245	Marker
3	E612	31		E612	Marker
3	C169	31.3		C169	Marker
3	C563	31.3		C563	Marker
3	S10968	33.5		S10968	Marker
3	R2584	34.8		R2584	Marker
3	G55	34.8		G55	Marker
3	R2778	36.1		R2778	Marker
3	C326	36.1		C326	Marker
3	R2015	36.1		R2015	Marker
3	C875	36.1		C875	Marker
3	S2680	36.9		S2680	Marker
3	R3130	36.9		R3130	Marker
3	S1845	36.9		S1845	Marker
3	R944	37.7		R944	Marker
3	R2185	37.7		R2185	Marker
3	C706	37.7		C706	Marker
3	E60109SB	37.7		E60109S	Marker
3	R2293	39		R2293	Marker
3	S10251	39.8		S10251	Marker
3	C63	40.3		C63	Marker
3	R1868	40.3		R1868	Marker
3	C60980S	41.9		C60980S	Marker
3	R867	41.9		R867	Marker
3	L761	41.9		L761	Marker
3	V183	41.9		V183	Marker
3	W104	42.3		W104	Marker
3	S2072	42.4		S2072	Marker
3	C161B	42.55		C161	Marker
3	S13802	42.7		S13802	Marker
3	C68	43.5		C68	Marker
3	S1524	43.8		S1524	Marker
3	E1229S	43.8		E1229S	Marker
3	C614	44.1		C614	Marker
3	S1650	44.1		S1650	Marker
3	R134	44.1		R134	Marker
3	R3031S	44.1		R3031S	Marker
3	C12534S	44.4		C12534S	Marker
3	R2849	46.6		R2849	Marker
3	C2045	46.6		C2045	Marker
3	C1488	46.6		C1488	Marker
3	C2184A	46.9		C2184	Marker
3	R1690	46.9		R1690	Marker
3	C606	46.9		C606	Marker
3	S804	47.4		S804	Marker
3	S941	47.7		S941	Marker
3	R216	47.7		R216	Marker
3	R411B	47.7		R411	Marker
3	R1158	47.7		R1158	Marker
3	S1828	48.5		S1828	Marker
3	G62	48.5		G62	Marker
3	V161	48.8		V161	Marker
3	S14073	48.8		S14073	Marker
3	R143	48.8		R143	Marker
3	P57	48.8		P57	Marker
3	R1638	48.8		R1638	Marker
3	B246	48.8		B246	Marker
3	R1862	49.3		R1862	Marker
3	R3156	50.8		R3156	Marker
3	B212	53.1		B212	Marker
3	C51380S	54.7		C51380S	Marker
3	C61244S	55		C61244S	Marker
3	R758B	55.8		R758	Marker
3	R3126	55.8		R3126	Marker
3	E3279	55.8		E3279	Marker
3	M127A	56.3		M127	Marker
3	C269A	56.3		C269	Marker
3	S11433	56.3		S11433	Marker
3	R2906S	57.2		R2906S	Marker
3	E30305SB	59		E30305S	Marker
3	C1135	59.5		C1135	Marker
3	C60910	61.1		C60910	Marker
3	C1452	61.4		C1452	Marker
3	C198	61.4		C198	Marker
3	C582	61.9		C582	Marker
3	C730	63.3		C730	Marker
3	R2170	64.9		R2170	Marker
3	R2387	64.9		R2387	Marker
3	C603	64.9		C603	Marker
3	R44	65.4		R44	Marker
3	R2877S	65.4		R2877S	Marker
3	C361	65.4		C361	Marker
3	C12845S	65.4		C12845S	Marker
3	R1420	65.4		R1420	Marker
3	C1186	66.2		C1186	Marker
3	Y3870L	67.3		Y3870L	Marker
3	S11493	68.7		S11493	Marker
3	V9B	69.2		PgieA	Marker
3	Y3870R	69.2		Y3870R	Marker
3	R2982	69.7		R2982	Marker
3	G144	69.7		G144	Marker
3	C11260S	72.4		C11260S	Marker
3	R663	73.5		R663	Marker
3	C1677	73.5		C1677	Marker
3	C2942	73.5		C2942	Marker
3	S1764	76.6		S1764	Marker
3	V142	80		RZ394	Marker
3	S14055	80		S14055	Marker
3	C60318SA	83		C60318S	Marker
3	C524	83.15		C524	Marker
3	C12819S	83.3		C12819S	Marker
3	S20180S	83.3		S20180S	Marker
3	T84	84.4		T84	Marker
3	C51309S	84.4		C51309S	Marker
3	C80	85.2		C80	Marker
3	T86	85.2		T86	Marker
3	C62373S	85.2		C62373S	Marker
3	E30331S	85.2		E30331S	Marker
3	T34	85.2		T34	Marker
3	B196	85.2		B196	Marker
3	V143	86		RZ576	Marker
3	R606A	86		R606	Marker
3	R3235	86		R3235	Marker
3	B72	86		B72	Marker
3	C12027S	86		C12027S	Marker
3	E61340S	86		E61340S	Marker
3	S5867S	86		S5867S	Marker
3	V127	86		MWG876	Marker
3	S2274	86		S2274	Marker
3	R2816B	86		R2816	Marker
3	V218A	86		V218	Marker
3	S3287	86		S3287	Marker
3	E1178SB	86		E1178S	Marker
3	L708	86		L708	Marker
3	C10241S	86		C10241S	Marker
3	R3239	86.5		R3239	Marker
3	M127B	86.5		M127	Marker
3	S2470	86.5		S2470	Marker
3	R1908	86.5		R1908	Marker
3	C269B	86.5		C269	Marker
3	V211	86.5		V211	Marker
3	V8	86.8		Pgi1	Marker
3	C816	87.1		C816	Marker
3	G332	87.4		G332	Marker
3	M116	87.9		M116	Marker
3	M148A	87.9		M148	Marker
3	S10558	87.9		S10558	Marker
3	G1316	87.9		G1316	Marker
3	V232	87.9		V232	Marker
3	M313A	87.9		M313	Marker
3	M327A	87.9		M327	Marker
3	C716S	87.9		C716S	Marker
3	S10301A	87.9		S10301	Marker
3	M163B	88.05		M163	Marker
3	C549	88.05		C549	Marker
3	S10775S	88.2		S10775S	Marker
3	W100A	88.7		W100	Marker
3	C1122	88.7		C1122	Marker
3	R440	88.95		R440	Marker
3	E11534S	89.2		E11534S	Marker
3	L481	89.5		L481	Marker
3	C2394	90.3		C2394	Marker
3	S1466	90.3		S1466	Marker
3	P60	91.1		P60	Marker
3	P65	91.1		P65	Marker
3	C52104S	91.1		C52104S	Marker
3	E1419S	94.9		E1419S	Marker
3	S11539	95.5		S11539	Marker
3	C50491S	95.8		C50491S	Marker
3	S13580	96.6		S13580	Marker
3	R19	97.1		R19	Marker
3	S10742	99		S10742	Marker
3	C50029S	99.3		C50029S	Marker
3	M183	99.6		M183	Marker
3	R10747S	99.6		R10747S	Marker
3	R250	99.6		R250	Marker
3	M314A	99.9		M314	Marker
3	M309	101.6		M309	Marker
3	V6B	109.5		PgigA	Marker
3	C136	115.6		C136	Marker
3	S10057A	119.7		S10057	Marker
3	C746	120.1		C746	Marker
3	R2752A	120.4		R2752	Marker
3	E50451S	120.4		E50451S	Marker
3	R654	122.3		R654	Marker
3	C50078S	122.3		C50078S	Marker
3	Y3335L	122.3		Y3335L	Marker
3	S10209	122.8		S10209	Marker
3	C1936	122.8		C1936	Marker
3	S1803	122.8		S1803	Marker
3	S10283A	122.8		S10283	Marker
3	S2606	122.8		S2606	Marker
3	V30C	122.8		RZ783	Marker
3	R2847	122.8		R2847	Marker
3	G4002	122.8		G4002	Marker
3	C1351	123.6		C1351	Marker
3	C51151S	126.3		C51151S	Marker
3	C944	126.3		C944	Marker
3	W1871A	126.8		W1871	Marker
3	V120	126.8		CDO542	Marker
3	R1770	126.8		R1770	Marker
3	R1538	126.8		R1538	Marker
3	R321	127.1		R321	Marker
3	M10	127.1		M10	Marker
3	R2060	127.4		R2060	Marker
3	S738	127.7		S738	Marker
3	S10087	127.7		S10087	Marker
3	C10769	128		C10769	Marker
3	M326	128		M326	Marker
3	S10281	128.15		S10281	Marker
3	R2690	128.3		R2690	Marker
3	W821	128.9		W821	Marker
3	E3011S	128.9		E3011S	Marker
3	S11669	130.7		S11669	Marker
3	C5	130.7		C5	Marker
3	C1468	130.7		C1468	Marker
3	V224	130.7		V224	Marker
3	E50341S	130.7		E50341S	Marker
3	E10030S	130.7		E10030S	Marker
3	R689	135.1		R689	Marker
3	C595	135.7		C595	Marker
3	E11287S	135.7		E11287S	Marker
3	W819	135.7		W819	Marker
3	R2462	135.7		R2462	Marker
3	E31057S	136		E31057S	Marker
3	G249	136.5		G249	Marker
3	S770	137.6		S770	Marker
3	C1401	137.9		C1401	Marker
3	M303A	138.3		M303	Marker
3	S1912	138.7		S1912	Marker
3	R2632	138.7		R2632	Marker
3	R1618	138.7		R1618	Marker
3	C50518S	138.7		C50518S	Marker
3	V235	139		V235	Marker
3	R2311	139.8		R2311	Marker
3	L154	139.8		L154	Marker
3	E31254	139.8		E31254	Marker
3	R2628	139.8		R2628	Marker
3	M330A	139.8		M330	Marker
3	L119	139.95		L119	Marker
3	R2856	140.1		R2856	Marker
3	R2404	140.1		R2404	Marker
3	C2540	140.1		C2540	Marker
3	E3180S	140.1		E3180S	Marker
3	G1015	141.5		G1015	Marker
3	S2516	142.3		S2516	Marker
3	E11382SA	142.6		E11382S	Marker
3	E11757S	143.1		E11757S	Marker
3	C217	143.4		C217	Marker
3	R2443	144.5		R2443	Marker
3	V7	144.5		Pgi	Marker
3	C1329	144.5		C1329	Marker
3	S13014	145.6		S13014	Marker
3	G232	145.6		G232	Marker
3	cDbTUB30	146.1		R	Marker
3	S13428	146.1		S13428	Marker
3	R3226	146.1		R3226	Marker
3	M10D	146.1		M10	Marker
3	C53339S	146.1		C53339S	Marker
3	S11941B	146.1		S11941	Marker
3	M143	146.4		M143	Marker
3	S10656	146.4		S10656	Marker
3	S759	146.8		S759	Marker
3	V6A	147.2		PgigA	Marker
3	C831	147.7		C831	Marker
3	S851	148.8		S851	Marker
3	R2224	149.1		R2224	Marker
3	G3003	151.5		G3003	Marker
3	C1442	151.5		C1442	Marker
3	R707	151.5		R707	Marker
3	C393A	151.5		C393	Marker
3	C50771S	151.5		C50771S	Marker
3	E765S	151.5		E765S	Marker
3	M315	151.5		M315	Marker
3	C1141	152		C1141	Marker
3	R1927	152.15		R1927	Marker
3	R3020	152.3		R3020	Marker
3	C1484	152.3		C1484	Marker
3	R2966	152.3		R2966	Marker
3	G164	153.4		G164	Marker
3	S906	153.7		S906	Marker
3	E10579S	153.7		E10579S	Marker
3	R273	154.8		R273	Marker
3	B240	154.8		B240	Marker
3	S10594	155.3		S10594	Marker
3	C393B	155.3		C393	Marker
3	V234	155.3		V234	Marker
3	R3385	155.3		R3385	Marker
3	V233	155.3		V233	Marker
3	C1219	155.8		C1219	Marker
3	C1164	156.3		C1164	Marker
3	S1866	156.3		S1866	Marker
3	S13262	156.3		S13262	Marker
3	S11301	157.7		S11301	Marker
3	S1509	157.7		S1509	Marker
3	B203B	157.95		B203	Marker
3	W580	158.2		W580	Marker
3	S1469	158.2		S1469	Marker
3	C1354	158.2		C1354	Marker
3	C50665	158.2		C50665	Marker
3	E10195S	158.2		E10195S	Marker
3	R1925	158.2		R1925	Marker
3	V186	158.2		V186	Marker
3	G1318	159		G1318	Marker
3	V71	160.1		RZ393	Marker
3	C63655SB	160.1		C63655S	Marker
3	S15179S	161.7		S15179S	Marker
3	S1571	164.4		S1571	Marker
3	T90	164.4		T90	Marker
3	S13122	164.4		S13122	Marker
3	M40	164.4		M40	Marker
3	L375	166.4		L375	Marker
4	R2373	0		R2373	Marker
4	P34	2.8		P34	Marker
4	R2502	3.1		R2502	Marker
4	C60436S	3.1		C60436S	Marker
4	E21087S	3.1		E21087S	Marker
4	V39	3.1		CDO783	Marker
4	E20565S	3.8		E20565S	Marker
4	M310	4.8		M310	Marker
4	R1854	5.1		R1854	Marker
4	P85	5.1		P85	Marker
4	C10559S	5.4		C10559S	Marker
4	S5925S	6.5		S5925S	Marker
4	C56	6.8		C56	Marker
4	C9B	6.8		C9	Marker
4	R2218	6.8		R2218	Marker
4	L363E	6.8		L363	Marker
4	B194B	6.8		B194	Marker
4	G1184B	7.1		G1184	Marker
4	Y1065L	7.1		Y1065L	Marker
4	C1156	7.9		C1156	Marker
4	C953B	8.65		C953	Marker
4	C61692S	8.7		C61692S	Marker
4	P66	9.4		P66	Marker
4	P30	9.4		P30	Marker
4	Y3635R	10.1		Y3635R	Marker
4	C946	10.7		C946	Marker
4	V28	10.7		R-enzyme(RS)	Marker
4	S2713	11		S2713	Marker
4	C392SA	11.3		C392S	Marker
4	G3006	11.6		G3006	Marker
4	P16	12.2		P16	Marker
4	E10326S	12.2		E10326S	Marker
4	E3082	13.1		E3082	Marker
4	C12132S	14.3		C12132S	Marker
4	C708	16.7		C708	Marker
4	C820	18.3		C820	Marker
4	T2	19.3		T2	Marker
4	G5002	19.45		G5002	Marker
4	R2949B	19.45		R2949	Marker
4	S2106	19.6		S2106	Marker
4	R288	19.6		R288	Marker
4	C1794	19.6		C1794	Marker
4	C53648S	19.6		C53648S	Marker
4	C954	19.6		C954	Marker
4	C10501SA	19.6		C10501S	Marker
4	C51175SB	19.75		C51175S	Marker
4	P46	19.75		P46	Marker
4	G124B	19.75		G124	Marker
4	V190B	19.75		V190	Marker
4	V11B	19.75		NH84A	Marker
4	Y5685RC	19.85		Y5685R	Marker
4	S11182	19.9		S11182	Marker
4	V144	19.9		RZ602	Marker
4	B90	19.9		B90	Marker
4	Y6185LA	19.9		Y6185L	Marker
4	E31045S	19.9		E31045S	Marker
4	M203	19.9		M203	Marker
4	C933	19.9		C933	Marker
4	C53760S	19.9		C53760S	Marker
4	E21001S	19.9		E21001S	Marker
4	E61762S	20.15		E61762S	Marker
4	S2242	20.15		S2242	Marker
4	E679S	20.4		E679S	Marker
4	R10729S	20.4		R10729S	Marker
4	E2466S	20.9		E2466S	Marker
4	L363D	22.7		L363	Marker
4	E60232S	23.3		E60232S	Marker
4	V145	23.3		RG908	Marker
4	P74	23.3		P74	Marker
4	V85	23.3		JS18-2	Marker
4	R10945S	23.3		R10945S	Marker
4	S1621	23.8		S1621	Marker
4	E61662S	24.1		E61662S	Marker
4	S20660SB	24.1		S20660S	Marker
4	P28	24.1		P28	Marker
4	E60368S	24.1		E60368S	Marker
4	V162	24.35		RZ656	Marker
4	S5217S	24.9		S5217S	Marker
4	C10543S	24.9		C10543S	Marker
4	G3015D	24.9		G3015	Marker
4	S20773S	25.4		S20773S	Marker
4	P158	28.6		P158	Marker
4	E30341S	28.6		E30341S	Marker
4	S10983	30.8		S10983	Marker
4	P150	30.8		P150	Marker
4	C734	30.8		C734	Marker
4	E61384S	30.8		E61384S	Marker
4	P161	39.4		P161	Marker
4	C12216S	41.5		C12216S	Marker
4	E61747S	44		E61747S	Marker
4	S10644	48.3		S10644	Marker
4	C61495	49.7		C61495	Marker
4	P155	52.3		P155	Marker
4	C975	52.6		C975	Marker
4	P160	52.6		P160	Marker
4	C891	56.1		C891	Marker
4	C459A	56.1		C459	Marker
4	E11538S	56.1		E11538S	Marker
4	C140	57.5		C140	Marker
4	E50621	57.8		E50621	Marker
4	V12	57.8		SB7	Marker
4	L1051	58.1		L1051	Marker
4	G271	58.6		G271	Marker
4	S10628	58.9		S10628	Marker
4	R2688	60.2		R2688	Marker
4	C2043	60.2		C2043	Marker
4	R93	62.1		R93	Marker
4	R2406	62.6		R2406	Marker
4	R2921	65		R2921	Marker
4	B74	65.3		B74	Marker
4	E60696S	65.3		E60696S	Marker
4	W388	66.4		W388	Marker
4	C1087	66.4		C1087	Marker
4	C558	66.4		C558	Marker
4	S12568	67.2		S12568	Marker
4	R2547	67.2		R2547	Marker
4	R1721	67.2		R1721	Marker
4	C513	67.35		C513	Marker
4	C2807	67.5		C2807	Marker
4	S12448	67.8		S12448	Marker
4	C10736S	67.8		C10736S	Marker
4	E3080S	68.3		E3080S	Marker
4	M301	68.55		M301	Marker
4	C12528S	68.8		C12528S	Marker
4	V135	68.8		V135	Marker
4	R2343	69.8		R2343	Marker
4	W390	70.1		W390	Marker
4	C1047	70.1		C1047	Marker
4	R3856S	70.6		R3856S	Marker
4	C76B	70.75		C76	Marker
4	S1408	70.75		S1408	Marker
4	L353	70.9		L353	Marker
4	C12247S	70.9		C12247S	Marker
4	C279S	70.9		C279S	Marker
4	G7007A	71.15		G7007	Marker
4	G7008	71.7		G7008	Marker
4	G7006	72		G7006	Marker
4	G7004	72		G7004	Marker
4	R278	72		R278	Marker
4	C559	72		C559	Marker
4	V11C	72		NH84A	Marker
4	S13322	72.3		S13322	Marker
4	G7005	72.3		G7005	Marker
4	C619	72.8		C619	Marker
4	C377	74.2		C377	Marker
4	S10585	74.35		S10585	Marker
4	R896	74.5		R896	Marker
4	R3494	74.5		R3494	Marker
4	E10707S	75.9		E10707S	Marker
4	R1849	75.9		R1849	Marker
4	E1135S	75.9		E1135S	Marker
4	S12594	75.9		S12594	Marker
4	E50720S	76.2		E50720S	Marker
4	E31962S	76.2		E31962S	Marker
4	C1399	76.2		C1399	Marker
4	C335	76.5		C335	Marker
4	M105	76.8		M105	Marker
4	C11662S	76.8		C11662S	Marker
4	E885S	76.8		E885S	Marker
4	T33	76.8		T33	Marker
4	R2226	76.8		R2226	Marker
4	C793	76.8		C793	Marker
4	C523A	76.8		C523	Marker
4	E4493S	76.8		E4493S	Marker
4	W102	76.8		W102	Marker
4	R577	76.8		R577	Marker
4	E4483S	76.8		E4483S	Marker
4	S10739S	77.9		S10739S	Marker
4	M132	78.2		M132	Marker
4	W641	78.2		W641	Marker
4	C1238	78.2		C1238	Marker
4	C60048S	78.2		C60048S	Marker
4	R10501S	78.2		R10501S	Marker
4	R3351	81.7		R3351	Marker
4	C1558S	81.7		C1558S	Marker
4	R374	81.7		R374	Marker
4	L1091	82.5		L1091	Marker
4	M304	82.5		M304	Marker
4	R2783	83		R2783	Marker
4	G282	83		G282	Marker
4	R2370B	83.5		R2370	Marker
4	R3262	83.8		R3262	Marker
4	C11378	84.1		C11378	Marker
4	S11922	85.2		S11922	Marker
4	L1082B	85.2		L1082	Marker
4	E51196S	85.5		E51196S	Marker
4	S733	87.1		S733	Marker
4	R3261	87.1		R3261	Marker
4	V128	87.1		MWG503	Marker
4	R1783	87.1		R1783	Marker
4	V15	87.4		CYC2F	Marker
4	R738	94.4		R738	Marker
4	R2737	96		R2737	Marker
4	C79	97.4		C79	Marker
4	G3015C	97.4		G3015	Marker
4	C1100	97.7		C1100	Marker
4	S13536	97.7		S13536	Marker
4	C62306S	99.3		C62306S	Marker
4	S2486	100.7		S2486	Marker
4	R2785	100.7		R2785	Marker
4	G102	101.8		G102	Marker
4	S20653SA	101.8		S20653S	Marker
4	R514	102.1		R514	Marker
4	S12119	102.4		S12119	Marker
4	L102	102.55		L102	Marker
4	C810	102.7		C810	Marker
4	R1408B	102.7		R1408	Marker
4	V65	104.2		RG329	Marker
4	V125	106.5		cMWG694	Marker
4	C600	107.35		C600	Marker
4	V190A	107.35		V190	Marker
4	Y5212R	107.4		Y5212R	Marker
4	B387	107.4		B387	Marker
4	V192A	107.4		V192	Marker
4	E50452S	107.4		E50452S	Marker
4	V199C	107.4		V199	Marker
4	G264	107.9		G264	Marker
4	Y5212L	108.2		Y5212L	Marker
4	S1544	108.2		S1544	Marker
4	Ky4	108.2		Ky4	Marker
4	G235	108.2		G235	Marker
4	V61	108.2		F8	Marker
4	V207A	108.2		V207	Marker
4	E10736	108.2		E10736	Marker
4	V189	108.2		V189	Marker
4	Kyy03	108.5		Kyy03	Marker
4	V17	108.5		Y8026R	Marker
4	V60	108.5		RG214	Marker
4	Kyu08	108.5		Kyu08	Marker
4	Ph	108.5		Bhc	Marker
4	V16	108.8		Y8026L	Marker
4	R78	109.9		R78	Marker
4	L449	109.9		L449	Marker
4	G267	111		G267	Marker
4	R2376	111.15		R2376	Marker
4	C55	111.15		C55	Marker
4	G178	111.15		G178	Marker
4	L116	111.3		L116	Marker
4	B151	111.3		B151	Marker
4	V38	112.4		RG169	Marker
4	R740	113.2		R740	Marker
4	R634	114		R634	Marker
4	T46	114.3		T46	Marker
4	S14001	114.3		S14001	Marker
4	R99	114.3		R99	Marker
4	C1016	114.3		C1016	Marker
4	Y3451R	115.7		Y3451R	Marker
4	S12653S	120.3		S12653S	Marker
4	E470S	122.3		E470S	Marker
4	R1427	122.9		R1427	Marker
4	R2231	123.8		R2231	Marker
4	M134	128.2		M134	Marker
4	V121	128.2		CDO36	Marker
4	S2008	128.5		S2008	Marker
4	C107	128.5		C107	Marker
4	S1890	128.8		S1890	Marker
4	R2184S	128.9		R2184S	Marker
4	R3074	129.1		R3074	Marker
4	S1623	129.1		S1623	Marker
4	C445	129.1		C445	Marker
4	C11468S	129.6		C11468S	Marker
4	E3142S	129.6		E3142S	Marker
5	TEL1	0		TEL1	Marker
5	L865	3		L865	Marker
5	C597	3		C597	Marker
5	C263	3		C263	Marker
5	C2526	3		C2526	Marker
5	V40	4.6		RG207	Marker
5	C568	4.6		C568	Marker
5	C919	4.9		C919	Marker
5	V30A	4.9		RZ783	Marker
5	S14158	5.4		S14158	Marker
5	E50445S	5.4		E50445S	Marker
5	V72	5.4		RZ390	Marker
5	S782	6.5		S782	Marker
5	S12936	6.5		S12936	Marker
5	W937	6.8		W937	Marker
5	S2649	6.8		S2649	Marker
5	C2067	8.1		C2067	Marker
5	S1548	8.4		S1548	Marker
5	C10501SB	8.4		C10501S	Marker
5	E732S	9.5		E732S	Marker
5	V82	9.5		V082	Marker
5	S2208	9.5		S2208	Marker
5	S2309	9.5		S2309	Marker
5	R830	12		R830	Marker
5	G396	12.5		G396	Marker
5	S2136	14.1		S2136	Marker
5	F5002	15.3		F5002	Marker
5	E60162SA	16.5		E60162S	Marker
5	C60626SA	17.9		C60626S	Marker
5	E1455S	17.9		E1455S	Marker
5	C10916SC	19		C10916S	Marker
5	R3166	19		R3166	Marker
5	R2213S	20.1		R2213S	Marker
5	R2693S	20.6		R2693S	Marker
5	S12919S	20.6		S12919S	Marker
5	R1674	20.85		R1674	Marker
5	R3332	21.1		R3332	Marker
5	R476B	21.1		R476	Marker
5	S13147	21.4		S13147	Marker
5	R708	21.7		R708	Marker
5	E60961	22.5		E60961	Marker
5	G71	24.7		G71	Marker
5	V122	25		CDO82	Marker
5	E30256S	25		E30256S	Marker
5	R2752B	27.7		R2752	Marker
5	R1838	27.7		R1838	Marker
5	P25	27.7		P25	Marker
5	C119	27.7		C119	Marker
5	S12447	29.1		S12447	Marker
5	E61293S	30.7		E61293S	Marker
5	E949SB	30.7		E949S	Marker
5	C259B	30.7		C259	Marker
5	C50195S	30.7		C50195S	Marker
5	S14280S	30.7		S14280S	Marker
5	C859	30.7		C859	Marker
5	V199B	30.7		V199	Marker
5	E4433S	30.7		E4433S	Marker
5	C1255	31.5		C1255	Marker
5	E61210S	31.5		E61210S	Marker
5	R2232	31.5		R2232	Marker
5	S21837S	31.5		S21837S	Marker
5	S5485S	31.5		S5485S	Marker
5	E60019S	32		E60019S	Marker
5	E1488S	32.5		E1488S	Marker
5	C61983S	32.5		C61983S	Marker
5	S16612S	33.6		S16612S	Marker
5	E51274S	34.7		E51274S	Marker
5	C53428S	36.1		C53428S	Marker
5	W168A	36.4		W168	Marker
5	S10593	36.4		S10593	Marker
5	E11579S	36.4		E11579S	Marker
5	Y1060L	36.4		Y1060L	Marker
5	Y1049L	36.4		Y1049L	Marker
5	E61948S	36.4		E61948S	Marker
5	E749S	36.4		E749S	Marker
5	R832S	36.4		R832S	Marker
5	Y1060R	37.2		Y1060R	Marker
5	R3572S	37.2		R3572S	Marker
5	P21	38		P21	Marker
5	S10613S	38.3		S10613S	Marker
5	S2593S	38.6		S2593S	Marker
5	C11805S	38.9		C11805S	Marker
5	E61739S	39.2		E61739S	Marker
5	C249	40.6		C249	Marker
5	V146	41.4		RG182	Marker
5	C12626S	41.4		C12626S	Marker
5	E11303S	42.2		E11303S	Marker
5	C1004	44.7		C1004	Marker
5	R569	44.9		R569	Marker
5	S1873	45.1		S1873	Marker
5	C50867S	45.5		C50867S	Marker
5	S12928	45.8		S12928	Marker
5	C282A	46.9		C282	Marker
5	E11511S	47.2		E11511S	Marker
5	S14177	48.3		S14177	Marker
5	E30066S	48.6		E30066S	Marker
5	E922S	48.9		E922S	Marker
5	R566	49.4		R566	Marker
5	R3238	49.4		R3238	Marker
5	S10265A	49.4		S10265	Marker
5	E50915B	49.4		E50915	Marker
5	S1850B	50.2		S1850	Marker
5	S10091	50.2		S10091	Marker
5	E3093S	51.3		E3093S	Marker
5	E2889SB	52.7		E2889S	Marker
5	V64	52.7		CYC3_S	Marker
5	C309	53.2		C309	Marker
5	S2351	53.5		S2351	Marker
5	P165	53.5		P165	Marker
5	P9	53.5		P9	Marker
5	W39	53.65		W39	Marker
5	S1129	54.3		S1129	Marker
5	R413	54.3		R413	Marker
5	W100B	54.6		W100	Marker
5	S20487S	54.6		S20487S	Marker
5	R3069	54.6		R3069	Marker
5	C53260S	54.6		C53260S	Marker
5	R448	54.6		R448	Marker
5	R2558	54.6		R2558	Marker
5	R2059	54.6		R2059	Marker
5	M231	54.6		M231	Marker
5	G260	54.6		G260	Marker
5	C288A	54.6		C288	Marker
5	C1388	54.6		C1388	Marker
5	E10322S	54.6		E10322S	Marker
5	E3103S	54.6		E3103S	Marker
5	M312	54.6		M312	Marker
5	S11168	54.85		S11168	Marker
5	P71	54.85		P71	Marker
5	P8	54.85		P8	Marker
5	P37	54.85		P37	Marker
5	S16234S	55.1		S16234S	Marker
5	S21985S	55.4		S21985S	Marker
5	V147	58.4		RZ945	Marker
5	S32S	58.7		S32S	Marker
5	S5933S	59		S5933S	Marker
5	R10448S	59.3		R10448S	Marker
5	M141	60.7		M141	Marker
5	C60228S	60.7		C60228S	Marker
5	G5004	60.7		G5004	Marker
5	S20625S	60.7		S20625S	Marker
5	E50061S	60.7		E50061S	Marker
5	E31132S	62.7		E31132S	Marker
5	E2801S	64.1		E2801S	Marker
5	C62663S	65.5		C62663S	Marker
5	S2467	65.5		S2467	Marker
5	R3313	66.1		R3313	Marker
5	S1780	66.9		S1780	Marker
5	G1458	67.2		G1458	Marker
5	R372	67.5		R372	Marker
5	C10566SA	67.5		C10566S	Marker
5	E50919S	67.5		E50919S	Marker
5	T20	68.7		T20	Marker
5	R1436	70.5		R1436	Marker
5	G3010	72.7		G3010	Marker
5	C1239	73		C1239	Marker
5	P83	73.3		P83	Marker
5	P105	73.3		P105	Marker
5	V163	73.6		PH18	Marker
5	R188	73.9		R188	Marker
5	R2289	74.2		R2289	Marker
5	C63974	74.2		C63974	Marker
5	W170B	75		W170	Marker
5	S2692	75		S2692	Marker
5	S811	75		S811	Marker
5	C2269S	75		C2269S	Marker
5	W653	75.8		W653	Marker
5	G366	77.4		G366	Marker
5	C1268	77.4		C1268	Marker
5	R2724	78.2		R2724	Marker
5	R1553	80.4		R1553	Marker
5	C1991	80.4		C1991	Marker
5	R3103	80.55		R3103	Marker
5	S10569	80.7		S10569	Marker
5	R1320	80.7		R1320	Marker
5	C308	85.7		C308	Marker
5	E4361S	86		E4361S	Marker
5	E60663S	86		E60663S	Marker
5	E10316S	86		E10316S	Marker
5	R594	87.4		R594	Marker
